Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"CCR4","C-C Motif Chemokine Receptor 4","Protein Coding","40","GC03P032951","0.74234139919281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCR4"
"PCM1","Pericentriolar Material 1","Protein Coding","38","GC08P017922","0.74234139919281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCM1"
"MKRN2","Makorin Ring Finger Protein 2","Protein Coding","35","GC03P012561","0.74234139919281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MKRN2"
"RCHY1","Ring Finger And CHY Zinc Finger Domain Containing 1","Protein Coding","35","GC04M075479","0.74234139919281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RCHY1"
"TRMT2A","TRNA Methyltransferase 2 Homolog A","Protein Coding","35","GC22M020099","0.74234139919281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRMT2A"
"XPO4","Exportin 4","Protein Coding","34","GC13M020777","0.74234139919281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XPO4"
"ASCC3","Activating Signal Cointegrator 1 Complex Subunit 3","Protein Coding","33","GC06M100508","0.74234139919281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASCC3"
"TBC1D15","TBC1 Domain Family Member 15","Protein Coding","33","GC12P071839","0.74234139919281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBC1D15"
"DNAJB4","DnaJ Heat Shock Protein Family (Hsp40) Member B4","Protein Coding","32","GC01P077979","0.74234139919281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJB4"
"SPATA5L1","Spermatogenesis Associated 5 Like 1","Protein Coding","31","GC15P045402","0.74234139919281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPATA5L1"
"ARMCX3","Armadillo Repeat Containing X-Linked 3","Protein Coding","30","GC0XP101622","0.74234139919281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARMCX3"
"GCN1","GCN1 Activator Of EIF2AK4","Protein Coding","29","GC12M120128","0.74234139919281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GCN1"
"PUM3","Pumilio RNA Binding Family Member 3","Protein Coding","27","GC09M002721","0.74234139919281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PUM3"
"URB1","URB1 Ribosome Biogenesis Homolog","Protein Coding","27","GC21M032312","0.74234139919281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=URB1"
"UTP20","UTP20 Small Subunit Processome Component","Protein Coding","27","GC12P101280","0.74234139919281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UTP20"
"JAK2","Janus Kinase 2","Protein Coding","47","GC09P004985","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JAK2"
"CALR","Calreticulin","Protein Coding","46","GC19P012938","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CALR"
"CSNK2A1","Casein Kinase 2 Alpha 1","Protein Coding","46","GC20M000472","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSNK2A1"
"LDLR","Low Density Lipoprotein Receptor","Protein Coding","46","GC19P011091","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LDLR"
"ABCC1","ATP Binding Cassette Subfamily C Member 1","Protein Coding","44","GC16P015949","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCC1"
"MYH9","Myosin Heavy Chain 9","Protein Coding","44","GC22M036281","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYH9"
"RAD50","RAD50 Double Strand Break Repair Protein","Protein Coding","44","GC05P132556","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAD50"
"SLC1A3","Solute Carrier Family 1 Member 3","Protein Coding","44","GC05P036643","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC1A3"
"USP7","Ubiquitin Specific Peptidase 7","Protein Coding","44","GC16M008892","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP7"
"ATP7B","ATPase Copper Transporting Beta","Protein Coding","43","GC13M051930","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP7B"
"DICER1","Dicer 1, Ribonuclease III","Protein Coding","43","GC14M095086","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DICER1"
"KEAP1","Kelch Like ECH Associated Protein 1","Protein Coding","43","GC19M010486","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KEAP1"
"SLC29A1","Solute Carrier Family 29 Member 1 (Augustine Blood Group)","Protein Coding","43","GC06P044219","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC29A1"
"TFRC","Transferrin Receptor","Protein Coding","43","GC03M196027","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TFRC"
"TPM1","Tropomyosin 1","Protein Coding","43","GC15P117505","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TPM1"
"MYH14","Myosin Heavy Chain 14","Protein Coding","42","GC19P064121","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYH14"
"PLOD3","Procollagen-Lysine,2-Oxoglutarate 5-Dioxygenase 3","Protein Coding","42","GC07M101205","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLOD3"
"PPP2R1A","Protein Phosphatase 2 Scaffold Subunit Aalpha","Protein Coding","42","GC19P064211","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP2R1A"
"SUCLA2","Succinate-CoA Ligase ADP-Forming Subunit Beta","Protein Coding","42","GC13M047745","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUCLA2"
"ATP2C1","ATPase Secretory Pathway Ca2+ Transporting 1","Protein Coding","41","GC03P130850","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP2C1"
"MYO6","Myosin VI","Protein Coding","41","GC06P075749","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYO6"
"NNT","Nicotinamide Nucleotide Transhydrogenase","Protein Coding","41","GC05P044262","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NNT"
"CUX1","Cut Like Homeobox 1","Protein Coding","40","GC07P101815","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CUX1"
"MYO5A","Myosin VA","Protein Coding","40","GC15M082019","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYO5A"
"PABPN1","Poly(A) Binding Protein Nuclear 1","Protein Coding","40","GC14P032055","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PABPN1"
"RAD23B","RAD23 Homolog B, Nucleotide Excision Repair Protein","Protein Coding","40","GC09P107283","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAD23B"
"SAE1","SUMO1 Activating Enzyme Subunit 1","Protein Coding","40","GC19P063933","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SAE1"
"SLC19A2","Solute Carrier Family 19 Member 2","Protein Coding","40","GC01M169463","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC19A2"
"SLC9A3R1","SLC9A3 Regulator 1","Protein Coding","40","GC17P074749","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC9A3R1"
"TFG","Trafficking From ER To Golgi Regulator","Protein Coding","40","GC03P100709","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TFG"
"ABCB7","ATP Binding Cassette Subfamily B Member 7","Protein Coding","39","GC0XM075053","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCB7"
"ATP2B1","ATPase Plasma Membrane Ca2+ Transporting 1","Protein Coding","39","GC12M089588","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP2B1"
"ATP6AP2","ATPase H+ Transporting Accessory Protein 2","Protein Coding","39","GC0XP040582","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP6AP2"
"B3GAT3","Beta-1,3-Glucuronyltransferase 3","Protein Coding","39","GC11M087127","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=B3GAT3"
"FUT8","Fucosyltransferase 8","Protein Coding","39","GC14P065411","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FUT8"
"HDLBP","High Density Lipoprotein Binding Protein","Protein Coding","39","GC02M241227","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDLBP"
"MARK2","Microtubule Affinity Regulating Kinase 2","Protein Coding","39","GC11P063838","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MARK2"
"P4HA1","Prolyl 4-Hydroxylase Subunit Alpha 1","Protein Coding","39","GC10M073007","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=P4HA1"
"TOLLIP","Toll Interacting Protein","Protein Coding","39","GC11M001274","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TOLLIP"
"AMFR","Autocrine Motility Factor Receptor","Protein Coding","38","GC16M056361","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AMFR"
"CNNM2","Cyclin And CBS Domain Divalent Metal Cation Transport Mediator 2","Protein Coding","38","GC10P102918","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNNM2"
"EIF3A","Eukaryotic Translation Initiation Factor 3 Subunit A","Protein Coding","38","GC10M119034","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF3A"
"ELOVL5","ELOVL Fatty Acid Elongase 5","Protein Coding","38","GC06M053267","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELOVL5"
"FOXC1","Forkhead Box C1","Protein Coding","38","GC06P001610","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXC1"
"PIGK","Phosphatidylinositol Glycan Anchor Biosynthesis Class K","Protein Coding","38","GC01M077088","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIGK"
"AGK","Acylglycerol Kinase","Protein Coding","37","GC07P141551","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGK"
"ATAD1","ATPase Family AAA Domain Containing 1","Protein Coding","37","GC10M087751","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATAD1"
"EIF3F","Eukaryotic Translation Initiation Factor 3 Subunit F","Protein Coding","37","GC11P007966","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF3F"
"NME4","NME/NM23 Nucleoside Diphosphate Kinase 4","Protein Coding","37","GC16P000396","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NME4"
"WDR26","WD Repeat Domain 26","Protein Coding","37","GC01M224385","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR26"
"ATP13A1","ATPase 13A1","Protein Coding","36","GC19M019645","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP13A1"
"CEP55","Centrosomal Protein 55","Protein Coding","36","GC10P093496","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEP55"
"DAD1","Defender Against Cell Death 1","Protein Coding","36","GC14M022565","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DAD1"
"DNA2","DNA Replication Helicase/Nuclease 2","Protein Coding","36","GC10M068414","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNA2"
"DYNC1I2","Dynein Cytoplasmic 1 Intermediate Chain 2","Protein Coding","36","GC02P171687","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DYNC1I2"
"NDUFAF3","NADH:Ubiquinone Oxidoreductase Complex Assembly Factor 3","Protein Coding","36","GC03P049020","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFAF3"
"PIGT","Phosphatidylinositol Glycan Anchor Biosynthesis Class T","Protein Coding","36","GC20P045416","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIGT"
"RALGAPA1","Ral GTPase Activating Protein Catalytic Subunit Alpha 1","Protein Coding","36","GC14M035538","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RALGAPA1"
"SND1","Staphylococcal Nuclease And Tudor Domain Containing 1","Protein Coding","36","GC07P127652","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SND1"
"TNPO3","Transportin 3","Protein Coding","36","GC07M128954","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNPO3"
"UBE3C","Ubiquitin Protein Ligase E3C","Protein Coding","36","GC07P157138","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE3C"
"ABLIM1","Actin Binding LIM Protein 1","Protein Coding","35","GC10M114469","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABLIM1"
"EIF3H","Eukaryotic Translation Initiation Factor 3 Subunit H","Protein Coding","35","GC08M116642","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF3H"
"EIF3L","Eukaryotic Translation Initiation Factor 3 Subunit L","Protein Coding","35","GC22P037848","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF3L"
"GARS1","Glycyl-TRNA Synthetase 1","Protein Coding","35","GC07P030580","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GARS1"
"GSPT1","G1 To S Phase Transition 1","Protein Coding","35","GC16M011868","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSPT1"
"IBTK","Inhibitor Of Bruton Tyrosine Kinase","Protein Coding","35","GC06M082169","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IBTK"
"IPO7","Importin 7","Protein Coding","35","GC11P009384","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IPO7"
"RBMS1","RNA Binding Motif Single Stranded Interacting Protein 1","Protein Coding","35","GC02M160272","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBMS1"
"RDH13","Retinol Dehydrogenase 13","Protein Coding","35","GC19M055039","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RDH13"
"RFT1","RFT1 Homolog","Protein Coding","35","GC03M053071","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RFT1"
"TBL3","Transducin Beta Like 3","Protein Coding","35","GC16P010706","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBL3"
"TELO2","Telomere Maintenance 2","Protein Coding","35","GC16P001493","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TELO2"
"TMEM106B","Transmembrane Protein 106B","Protein Coding","35","GC07P012227","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM106B"
"TRIM9","Tripartite Motif Containing 9","Protein Coding","35","GC14M050975","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM9"
"USP28","Ubiquitin Specific Peptidase 28","Protein Coding","35","GC11M113797","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP28"
"WDR11","WD Repeat Domain 11","Protein Coding","35","GC10P120851","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR11"
"WLS","Wnt Ligand Secretion Mediator","Protein Coding","35","GC01M068098","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WLS"
"ACOT8","Acyl-CoA Thioesterase 8","Protein Coding","34","GC20M045841","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACOT8"
"CCAR1","Cell Division Cycle And Apoptosis Regulator 1","Protein Coding","34","GC10P068721","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCAR1"
"CEP72","Centrosomal Protein 72","Protein Coding","34","GC05P000612","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEP72"
"EIF3B","Eukaryotic Translation Initiation Factor 3 Subunit B","Protein Coding","34","GC07P002354","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF3B"
"EIF3C","Eukaryotic Translation Initiation Factor 3 Subunit C","Protein Coding","34","GC16P040060","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF3C"
"EIF3D","Eukaryotic Translation Initiation Factor 3 Subunit D","Protein Coding","34","GC22M036510","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF3D"
"EIF3I","Eukaryotic Translation Initiation Factor 3 Subunit I","Protein Coding","34","GC01P032221","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF3I"
"EIF3K","Eukaryotic Translation Initiation Factor 3 Subunit K","Protein Coding","34","GC19P038619","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF3K"
"EIF3M","Eukaryotic Translation Initiation Factor 3 Subunit M","Protein Coding","34","GC11P032585","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF3M"
"IPO13","Importin 13","Protein Coding","34","GC01P043947","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IPO13"
"KPNA5","Karyopherin Subunit Alpha 5","Protein Coding","34","GC06P116681","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KPNA5"
"MRPL11","Mitochondrial Ribosomal Protein L11","Protein Coding","34","GC11M087334","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRPL11"
"MYL6B","Myosin Light Chain 6B","Protein Coding","34","GC12P057169","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYL6B"
"PPP1R12B","Protein Phosphatase 1 Regulatory Subunit 12B","Protein Coding","34","GC01P202348","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP1R12B"
"TMOD1","Tropomodulin 1","Protein Coding","34","GC09P097501","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMOD1"
"TNPO2","Transportin 2","Protein Coding","34","GC19M012699","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNPO2"
"TNRC6B","Trinucleotide Repeat Containing Adaptor 6B","Protein Coding","34","GC22P040044","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNRC6B"
"TOM1L2","Target Of Myb1 Like 2 Membrane Trafficking Protein","Protein Coding","34","GC17M017843","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TOM1L2"
"WDR12","WD Repeat Domain 12","Protein Coding","34","GC02M202874","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR12"
"WDR36","WD Repeat Domain 36","Protein Coding","34","GC05P111091","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR36"
"ATAD3B","ATPase Family AAA Domain Containing 3B","Protein Coding","33","GC01P003616","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATAD3B"
"COPG2","COPI Coat Complex Subunit Gamma 2","Protein Coding","33","GC07M130506","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COPG2"
"CPSF3","Cleavage And Polyadenylation Specific Factor 3","Protein Coding","33","GC02P009423","0.717956006526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CPSF3"
